1,10401.33363
2,9977.508215
3,9650.523364
4,9435.628654
5,9365.320343
6,9528.019132
7,9972.057559
8,10377.79642
9,10557.20766
10,10632.45581
11,10545.62961
12,10417.2409
13,10231.6032
14,10176.59271
15,10284.0778
16,10667.2011
17,10894.14369
18,11984.91741
19,12262.04952
20,12112.77911
21,11858.18398
22,11393.3173
23,10826.38315
24,10398.55647
25,9877.497475
26,9507.002724
27,9313.342609
28,9265.588146
29,9411.883845
30,9810.612356
31,10410.55229
32,10870.34867
33,11198.76665
34,11478.86368
35,11536.60735
36,11458.14887
37,11426.51324
38,11471.00665
39,11426.51541
40,11304.57671
41,11917.86892
42,13055.80607
43,13219.20898
44,12982.59414
45,12584.31202
46,11962.51108
47,11265.30849
48,10626.48332
49,10004.87137
50,9633.014971
51,9473.667527
52,9448.171059
53,9721.288452
54,10184.40552
55,11078.95542
56,11950.71018
57,12204.22886
58,12304.15011
59,12304.4239
60,12205.10638
61,12283.73983
62,12404.33828
63,12526.13638
64,12680.79355
65,13129.16776
66,13916.6638
67,13937.93072
68,13607.13663
69,13141.05015
70,12419.51607
71,11467.04739
72,10566.43893
73,10026.18635
74,9805.208337
75,9566.501206
76,9544.299873
77,9701.06221
78,10105.41824
79,10903.71668
80,11685.47783
81,11971.85493
82,12137.01982
83,12248.89268
84,12246.13597
85,12147.33238
86,12182.34058
87,12167.1769
88,12197.38327
89,12594.10949
90,13445.8541
91,13521.56388
92,13268.28967
93,12877.76667
94,12192.64257
95,11410.51138
96,10755.31998
97,10199.72241
98,9789.515896
99,9563.270994
100,9528.595568
101,9761.544812
102,10252.70503
103,11122.51533
104,12005.5248
105,12091.47428
106,11857.067
107,11527.52211
108,11177.64127
109,10937.16915
110,10895.96457
111,10888.3228
112,11206.05731
113,11935.66226
114,13225.79784
115,13616.77559
116,13498.78687
117,13210.66166
118,12599.08138
119,11722.55876
120,10919.64045
121,10543.79678
122,10430.79843
123,10261.25645
124,10250.0839
125,10583.00486
126,11111.11431
127,12082.0529
128,12860.21347
129,12812.01054
130,12468.96387
131,12048.29027
132,11888.23829
133,11627.57611
134,11726.96733
135,12007.67527
136,11970.82585
137,12523.09318
138,13644.28795
139,13766.46191
140,13494.08717
141,13105.32987
142,12541.3637
143,11784.24867
144,10995.6353
145,10630.55116
146,10170.56124
147,9929.597927
148,9872.614265
149,9949.612076
150,10222.9297
151,10700.6901
152,11196.38074
153,11688.64089
154,12073.39692
155,12243.85812
156,12271.68825
157,12126.99028
158,11982.61486
159,11829.4965
160,11659.02713
161,12012.57257
162,12780.03526
163,12764.92072
164,12451.57471
165,12091.81245
166,11630.31366
167,10988.84162
168,10355.07429
169,10060.81452
170,9684.161659
171,9410.52509
172,9283.424512
173,9265.88908
174,9419.370665
175,9794.480186
176,10135.5481
177,10505.37561
178,10954.24376
179,11339.79857
180,11648.17106
181,11708.48015
182,11650.76062
183,11692.0839
184,11643.24368
185,11823.57853
186,12600.75535
187,12660.60198
188,12375.92354
189,11945.3092
190,11324.0766
191,10561.14008
192,9810.120181
193,9299.770477
194,9121.682496
195,9149.585023
196,9465.612212
197,9704.135758
198,9996.512576
199,10966.48206
200,11865.11637
201,11957.43553
202,12071.89986
203,11973.7179
204,11808.85124
205,11668.30086
206,11845.82412
207,12060.19824
208,12155.8901
209,12589.03281
210,13498.70338
211,13615.24881
212,13328.31964
213,12884.88741
214,12179.45082
215,11244.70145
216,10401.49085
217,9919.069491
218,9808.804204
219,9949.287887
220,9916.970112
221,10157.48192
222,10532.91614
223,11272.91872
