Time,Demand
"('0.0',)",1272.94000885
"('1.0',)",1265.56334281
"('2.0',)",1211.72983636
"('3.0',)",1167.74633941
"('4.0',)",1186.07204499
"('5.0',)",1191.18986679
"('6.0',)",1190.57940238
"('7.0',)",1220.56699717
"('8.0',)",1280.81539428
"('9.0',)",1328.3350022
"('10.0',)",1360.60882232
"('11.0',)",1385.77202786
"('12.0',)",1366.02485592
"('13.0',)",1424.08079569
"('14.0',)",1432.49707087
"('15.0',)",1432.10747155
"('16.0',)",1466.70014081
"('17.0',)",1524.55605572
"('18.0',)",1597.19458081
"('19.0',)",1575.46687839
"('20.0',)",1571.51993209
"('21.0',)",1576.24571117
"('22.0',)",1478.67338933
"('23.0',)",1383.18906897
