Time,Demand
"('0.0',)",1272.94000885
"('1.0',)",1250.49685378
"('2.0',)",1203.9773291
"('3.0',)",1181.30117059
"('4.0',)",1190.60174403
"('5.0',)",1179.4931273
"('6.0',)",1209.67662004
"('7.0',)",1234.79758622
"('8.0',)",1241.60655489
"('9.0',)",1322.0859164
"('10.0',)",1380.02664272
"('11.0',)",1380.28915349
"('12.0',)",1369.04092049
"('13.0',)",1418.61238543
"('14.0',)",1378.20906661
"('15.0',)",1402.46801702
"('16.0',)",1466.24171408
"('17.0',)",1544.92717172
"('18.0',)",1582.11608468
"('19.0',)",1623.09658359
"('20.0',)",1624.51713648
"('21.0',)",1523.54146643
"('22.0',)",1455.48077289
"('23.0',)",1346.99629415
