Time,Demand
"('0.0',)",1272.94000885
"('1.0',)",1257.23301145
"('2.0',)",1215.25824979
"('3.0',)",1187.75351117
"('4.0',)",1166.72545488
"('5.0',)",1171.74989331
"('6.0',)",1199.23059585
"('7.0',)",1225.23160069
"('8.0',)",1273.27590572
"('9.0',)",1342.60865654
"('10.0',)",1328.72515838
"('11.0',)",1354.33097886
"('12.0',)",1409.39428208
"('13.0',)",1397.58896959
"('14.0',)",1405.30664094
"('15.0',)",1448.32299346
"('16.0',)",1492.87261136
"('17.0',)",1519.86329038
"('18.0',)",1590.31154005
"('19.0',)",1575.46687839
"('20.0',)",1625.23566715
"('21.0',)",1545.54349406
"('22.0',)",1478.67338933
"('23.0',)",1373.5935173
