Time,Demand
"('0.0',)",1300.88657302
"('1.0',)",1245.81139887
"('2.0',)",1172.52099697
"('3.0',)",1202.82332115
"('4.0',)",1166.97021537
"('5.0',)",1167.12320946
"('6.0',)",1189.4010108
"('7.0',)",1195.58874683
"('8.0',)",1244.62261946
"('9.0',)",1309.11465791
"('10.0',)",1328.72515838
"('11.0',)",1393.53981825
"('12.0',)",1397.07844996
"('13.0',)",1415.74927616
"('14.0',)",1423.94825006
"('15.0',)",1426.94493618
"('16.0',)",1491.72310551
"('17.0',)",1536.79544719
"('18.0',)",1595.22322183
"('19.0',)",1605.46490493
"('20.0',)",1625.79684523
"('21.0',)",1562.75030582
"('22.0',)",1478.67338933
"('23.0',)",1360.70541795
