Time,Demand
"('0.0',)",1312.14884824
"('1.0',)",1243.80148471
"('2.0',)",1172.52099697
"('3.0',)",1187.75351117
"('4.0',)",1176.40022412
"('5.0',)",1172.71019527
"('6.0',)",1212.33312952
"('7.0',)",1249.77595994
"('8.0',)",1244.62261946
"('9.0',)",1341.74035626
"('10.0',)",1328.72515838
"('11.0',)",1369.61069136
"('12.0',)",1405.23369531
"('13.0',)",1409.63641667
"('14.0',)",1409.37702518
"('15.0',)",1399.45195246
"('16.0',)",1477.79235662
"('17.0',)",1518.58105775
"('18.0',)",1597.10818201
"('19.0',)",1613.90027932
"('20.0',)",1600.45851985
"('21.0',)",1523.54146643
"('22.0',)",1478.67338933
"('23.0',)",1383.18906897
