Time,Demand
"('0.0',)",1304.92057294
"('1.0',)",1223.15918828
"('2.0',)",1200.34521293
"('3.0',)",1180.18934103
"('4.0',)",1160.93055082
"('5.0',)",1183.33600988
"('6.0',)",1160.02175646
"('7.0',)",1234.79758622
"('8.0',)",1271.98308837
"('9.0',)",1289.12616281
"('10.0',)",1343.98841391
"('11.0',)",1407.4745282
"('12.0',)",1420.3137767
"('13.0',)",1409.63641667
"('14.0',)",1420.64479964
"('15.0',)",1427.41448339
"('16.0',)",1477.79235662
"('17.0',)",1545.23544473
"('18.0',)",1597.05551288
"('19.0',)",1578.48294296
"('20.0',)",1571.51993209
"('21.0',)",1562.75030582
"('22.0',)",1467.43626418
"('23.0',)",1396.91286529
