Time,Demand
"('0.0',)",1312.14884824
"('1.0',)",1265.07941813
"('2.0',)",1211.72983636
"('3.0',)",1196.44793758
"('4.0',)",1187.87625283
"('5.0',)",1179.4931273
"('6.0',)",1188.61550147
"('7.0',)",1243.42048054
"('8.0',)",1290.55877425
"('9.0',)",1289.12616281
"('10.0',)",1345.23446974
"('11.0',)",1393.53981825
"('12.0',)",1412.97080567
"('13.0',)",1409.63641667
"('14.0',)",1393.8929896
"('15.0',)",1444.72430476
"('16.0',)",1462.41827338
"('17.0',)",1544.90596365
"('18.0',)",1597.19459741
"('19.0',)",1627.59487322
"('20.0',)",1571.51993209
"('21.0',)",1523.54146643
"('22.0',)",1490.66676587
"('23.0',)",1376.48345795
