Time,Demand
"('0.0',)",1322.54837723
"('1.0',)",1250.49685378
"('2.0',)",1205.63202486
"('3.0',)",1179.99297458
"('4.0',)",1182.72538489
"('5.0',)",1167.35079796
"('6.0',)",1160.02175646
"('7.0',)",1222.91530432
"('8.0',)",1295.88505168
"('9.0',)",1292.14222738
"('10.0',)",1328.72515838
"('11.0',)",1357.34704342
"('12.0',)",1420.31297575
"('13.0',)",1409.63641667
"('14.0',)",1417.417906
"('15.0',)",1438.66079185
"('16.0',)",1477.79235662
"('17.0',)",1544.42391797
"('18.0',)",1574.51335604
"('19.0',)",1578.48294296
"('20.0',)",1610.72877148
"('21.0',)",1559.69326277
"('22.0',)",1466.47723738
"('23.0',)",1398.15166616
