Time,Demand
"('0.0',)",1312.14884824
"('1.0',)",1262.31470765
"('2.0',)",1172.52099697
"('3.0',)",1167.90254021
"('4.0',)",1168.23470767
"('5.0',)",1168.85576749
"('6.0',)",1199.23059585
"('7.0',)",1243.36854093
"('8.0',)",1280.81539428
"('9.0',)",1317.24387617
"('10.0',)",1367.93399777
"('11.0',)",1406.75175885
"('12.0',)",1397.71049275
"('13.0',)",1409.63641667
"('14.0',)",1429.36815376
"('15.0',)",1399.45195246
"('16.0',)",1465.23969515
"('17.0',)",1490.97583712
"('18.0',)",1595.16742281
"('19.0',)",1629.69770084
"('20.0',)",1609.69383055
"('21.0',)",1562.42269737
"('22.0',)",1449.98973517
"('23.0',)",1375.33236794
