Time,Demand
"('0.0',)",1325.9162884
"('1.0',)",1255.85637592
"('2.0',)",1172.52099697
"('3.0',)",1202.43001256
"('4.0',)",1188.75090646
"('5.0',)",1140.28428791
"('6.0',)",1160.02175646
"('7.0',)",1226.20732551
"('8.0',)",1244.62261946
"('9.0',)",1343.09540484
"('10.0',)",1328.72515838
"('11.0',)",1379.12184909
"('12.0',)",1395.97745132
"('13.0',)",1423.52731346
"('14.0',)",1409.52519984
"('15.0',)",1418.94706314
"('16.0',)",1477.79235662
"('17.0',)",1490.97583712
"('18.0',)",1575.38211185
"('19.0',)",1575.46687839
"('20.0',)",1625.74945196
"('21.0',)",1532.66715424
"('22.0',)",1439.46454994
"('23.0',)",1383.18906897
