Time,Demand
"('0.0',)",1304.96257369
"('1.0',)",1254.76852674
"('2.0',)",1172.52099697
"('3.0',)",1179.77300707
"('4.0',)",1190.39590743
"('5.0',)",1140.28428791
"('6.0',)",1190.43256104
"('7.0',)",1234.79758622
"('8.0',)",1241.60655489
"('9.0',)",1328.3350022
"('10.0',)",1328.72515838
"('11.0',)",1404.42284257
"('12.0',)",1420.28230944
"('13.0',)",1398.32605343
"('14.0',)",1381.22513118
"('15.0',)",1427.95071696
"('16.0',)",1492.87227545
"('17.0',)",1521.43425182
"('18.0',)",1542.90724529
"('19.0',)",1575.46687839
"('20.0',)",1610.72877148
"('21.0',)",1556.219754
"('22.0',)",1439.46454994
"('23.0',)",1375.23803521
