Time,Demand
"('0.0',)",1299.81932845
"('1.0',)",1242.59000133
"('2.0',)",1204.16147025
"('3.0',)",1160.38677448
"('4.0',)",1137.19138473
"('5.0',)",1179.4931273
"('6.0',)",1213.44039351
"('7.0',)",1234.79758622
"('8.0',)",1280.81539428
"('9.0',)",1289.12616281
"('10.0',)",1328.72515838
"('11.0',)",1378.81754999
"('12.0',)",1405.23369531
"('13.0',)",1370.42757728
"('14.0',)",1381.22513118
"('15.0',)",1428.69084306
"('16.0',)",1492.03025974
"('17.0',)",1522.83520896
"('18.0',)",1542.90724529
"('19.0',)",1614.67571779
"('20.0',)",1610.72877148
"('21.0',)",1577.19354335
"('22.0',)",1439.46454994
"('23.0',)",1343.98022958
