Time,Demand
"('0.0',)",1312.14884824
"('1.0',)",1234.65887803
"('2.0',)",1172.52099697
"('3.0',)",1187.75351117
"('4.0',)",1191.11056102
"('5.0',)",1140.28428791
"('6.0',)",1192.89739969
"('7.0',)",1198.6048114
"('8.0',)",1273.32269606
"('9.0',)",1318.01475556
"('10.0',)",1380.99496596
"('11.0',)",1408.22375249
"('12.0',)",1397.6487587
"('13.0',)",1402.19659618
"('14.0',)",1409.52389768
"('15.0',)",1432.4451245
"('16.0',)",1477.79235662
"('17.0',)",1530.18467651
"('18.0',)",1575.64442897
"('19.0',)",1575.46687839
"('20.0',)",1610.72877148
"('21.0',)",1577.31931362
"('22.0',)",1490.05696551
"('23.0',)",1372.31208777
