Time,Demand
"('0.0',)",1275.95607342
"('1.0',)",1239.44117756
"('2.0',)",1223.85296716
"('3.0',)",1201.95733749
"('4.0',)",1176.40022412
"('5.0',)",1179.4931273
"('6.0',)",1188.28132594
"('7.0',)",1223.30783984
"('8.0',)",1263.49364822
"('9.0',)",1313.46170346
"('10.0',)",1358.49780591
"('11.0',)",1406.64723344
"('12.0',)",1405.23369531
"('13.0',)",1370.42757728
"('14.0',)",1395.4180893
"('15.0',)",1453.46552001
"('16.0',)",1492.52904354
"('17.0',)",1517.62759317
"('18.0',)",1572.24284386
"('19.0',)",1621.62244193
"('20.0',)",1621.23412872
"('21.0',)",1523.54146643
"('22.0',)",1472.35728227
"('23.0',)",1372.12341955
