Time,Demand
"('0.0',)",1304.23098336
"('1.0',)",1263.3981752
"('2.0',)",1211.72983636
"('3.0',)",1187.75351117
"('4.0',)",1176.40022412
"('5.0',)",1158.99513973
"('6.0',)",1213.76836925
"('7.0',)",1195.58874683
"('8.0',)",1241.60655489
"('9.0',)",1343.41431935
"('10.0',)",1382.61045755
"('11.0',)",1385.63406243
"('12.0',)",1418.85268062
"('13.0',)",1370.42757728
"('14.0',)",1401.870199
"('15.0',)",1429.80587376
"('16.0',)",1441.5995818
"('17.0',)",1503.21584265
"('18.0',)",1542.90724529
"('19.0',)",1624.81575318
"('20.0',)",1621.48410508
"('21.0',)",1551.52812315
"('22.0',)",1442.4806145
"('23.0',)",1383.18906897
