Time,Demand
"('0.0',)",1275.95607342
"('1.0',)",1211.28801439
"('2.0',)",1172.52099697
"('3.0',)",1191.57414588
"('4.0',)",1190.07231886
"('5.0',)",1140.28428791
"('6.0',)",1199.23059585
"('7.0',)",1249.86251641
"('8.0',)",1270.92318411
"('9.0',)",1328.3350022
"('10.0',)",1328.72515838
"('11.0',)",1386.54507808
"('12.0',)",1394.1038311
"('13.0',)",1401.07412997
"('14.0',)",1378.20906661
"('15.0',)",1438.66079185
"('16.0',)",1486.30631607
"('17.0',)",1530.18467651
"('18.0',)",1542.90724529
"('19.0',)",1628.12897646
"('20.0',)",1623.30089302
"('21.0',)",1523.54146643
"('22.0',)",1490.76336945
"('23.0',)",1383.18906897
