Time,Demand
"('0.0',)",1318.41029459
"('1.0',)",1248.3646008
"('2.0',)",1172.52099697
"('3.0',)",1186.91237344
"('4.0',)",1162.59413424
"('5.0',)",1188.45150203
"('6.0',)",1195.99870493
"('7.0',)",1195.58874683
"('8.0',)",1274.74510349
"('9.0',)",1328.3350022
"('10.0',)",1383.0143194
"('11.0',)",1402.37075394
"('12.0',)",1405.23369531
"('13.0',)",1397.13531951
"('14.0',)",1381.22513118
"('15.0',)",1449.29756685
"('16.0',)",1441.5995818
"('17.0',)",1507.13017713
"('18.0',)",1595.44482276
"('19.0',)",1602.54049481
"('20.0',)",1625.78484017
"('21.0',)",1571.01473234
"('22.0',)",1439.46454994
"('23.0',)",1343.98022958
