Time,Demand
"('0.0',)",1312.14884824
"('1.0',)",1250.49685378
"('2.0',)",1175.53706154
"('3.0',)",1181.51101869
"('4.0',)",1169.13643821
"('5.0',)",1140.28428791
"('6.0',)",1181.65745036
"('7.0',)",1227.81425163
"('8.0',)",1268.86500262
"('9.0',)",1343.41118919
"('10.0',)",1360.35860536
"('11.0',)",1385.54021147
"('12.0',)",1366.02485592
"('13.0',)",1420.92499045
"('14.0',)",1430.26371789
"('15.0',)",1426.70451014
"('16.0',)",1451.01252492
"('17.0',)",1545.25735843
"('18.0',)",1574.56626298
"('19.0',)",1575.46687839
"('20.0',)",1610.72877148
"('21.0',)",1556.34571522
"('22.0',)",1442.4806145
"('23.0',)",1343.98022958
