Time,Demand
"('0.0',)",1272.94000885
"('1.0',)",1227.20332457
"('2.0',)",1201.5075429
"('3.0',)",1196.21208111
"('4.0',)",1137.19138473
"('5.0',)",1173.79318681
"('6.0',)",1199.23059585
"('7.0',)",1249.87198862
"('8.0',)",1280.81539428
"('9.0',)",1289.12616281
"('10.0',)",1341.89173
"('11.0',)",1386.26823358
"('12.0',)",1396.07021991
"('13.0',)",1370.42757728
"('14.0',)",1381.22513118
"('15.0',)",1453.59423696
"('16.0',)",1492.87267932
"('17.0',)",1541.9453422
"('18.0',)",1565.08578664
"('19.0',)",1575.46687839
"('20.0',)",1571.51993209
"('21.0',)",1562.75030582
"('22.0',)",1493.71512414
"('23.0',)",1343.98022958
