Time,Demand
"('0.0',)",1272.94000885
"('1.0',)",1234.69930913
"('2.0',)",1204.41404097
"('3.0',)",1178.438122
"('4.0',)",1191.03063176
"('5.0',)",1194.5660138
"('6.0',)",1208.22840045
"('7.0',)",1195.58874683
"('8.0',)",1294.91153882
"('9.0',)",1342.71784951
"('10.0',)",1381.26010478
"('11.0',)",1354.33097886
"('12.0',)",1366.02485592
"('13.0',)",1409.63641667
"('14.0',)",1406.03444938
"('15.0',)",1399.45195246
"('16.0',)",1465.64573999
"('17.0',)",1518.14617326
"('18.0',)",1571.61919432
"('19.0',)",1575.46687839
"('20.0',)",1621.05533749
"('21.0',)",1566.74229361
"('22.0',)",1478.67338933
"('23.0',)",1374.38271684
