Time,Demand
"('0.0',)",1275.95607342
"('1.0',)",1211.28801439
"('2.0',)",1200.77807153
"('3.0',)",1201.78521214
"('4.0',)",1137.19138473
"('5.0',)",1175.84383408
"('6.0',)",1199.23059585
"('7.0',)",1198.6048114
"('8.0',)",1291.32762706
"('9.0',)",1328.3350022
"('10.0',)",1328.72515838
"('11.0',)",1370.137903
"('12.0',)",1420.1470495
"('13.0',)",1409.63641667
"('14.0',)",1431.71887747
"('15.0',)",1430.60129829
"('16.0',)",1438.58351723
"('17.0',)",1543.34789668
"('18.0',)",1575.61041214
"('19.0',)",1608.46842644
"('20.0',)",1616.23095639
"('21.0',)",1577.7770346
"('22.0',)",1460.52071512
"('23.0',)",1343.98022958
