Time,Demand
"('0.0',)",1321.1195778
"('1.0',)",1234.77665792
"('2.0',)",1211.72983636
"('3.0',)",1181.42573949
"('4.0',)",1153.72099324
"('5.0',)",1166.05103632
"('6.0',)",1160.02175646
"('7.0',)",1234.79758622
"('8.0',)",1295.82503027
"('9.0',)",1324.38108715
"('10.0',)",1358.01063682
"('11.0',)",1406.90809745
"('12.0',)",1397.40620387
"('13.0',)",1402.54163126
"('14.0',)",1426.14113621
"('15.0',)",1434.22128964
"('16.0',)",1438.58351723
"('17.0',)",1521.48690447
"('18.0',)",1582.11608468
"('19.0',)",1614.67571779
"('20.0',)",1588.7949588
"('21.0',)",1556.01988845
"('22.0',)",1442.4806145
"('23.0',)",1343.98022958
