Time,Demand
"('0.0',)",1259.43242582
"('1.0',)",1194.32950071
"('2.0',)",1163.46231548
"('3.0',)",1128.33731586
"('4.0',)",1119.72562267
"('5.0',)",1179.53925084
"('6.0',)",1215.2344899
"('7.0',)",1317.9965745
"('8.0',)",1381.17917949
"('9.0',)",1406.68299817
"('10.0',)",1440.83285437
"('11.0',)",1479.7993257
"('12.0',)",1480.44406736
"('13.0',)",1452.90801725
"('14.0',)",1486.31597284
"('15.0',)",1518.25949006
"('16.0',)",1575.85340241
"('17.0',)",1651.03624469
"('18.0',)",1678.76940011
"('19.0',)",1632.84544626
"('20.0',)",1602.84376584
"('21.0',)",1584.21258153
"('22.0',)",1487.85048532
"('23.0',)",1407.98034899
