Time,Demand
"('0.0',)",1255.05383817
"('1.0',)",1212.92488977
"('2.0',)",1158.83842351
"('3.0',)",1109.60233017
"('4.0',)",1107.63429656
"('5.0',)",1174.71641983
"('6.0',)",1261.49775743
"('7.0',)",1318.23423069
"('8.0',)",1383.91687883
"('9.0',)",1406.68299817
"('10.0',)",1431.50668343
"('11.0',)",1452.16740887
"('12.0',)",1454.92709498
"('13.0',)",1434.20158547
"('14.0',)",1461.18593917
"('15.0',)",1520.65874027
"('16.0',)",1597.90555686
"('17.0',)",1617.38287502
"('18.0',)",1630.21088585
"('19.0',)",1673.87815464
"('20.0',)",1629.97323008
"('21.0',)",1584.21258153
"('22.0',)",1461.66456316
"('23.0',)",1366.94764061
