Time,Demand
"('0.0',)",1250.22058818
"('1.0',)",1194.32950071
"('2.0',)",1160.19013478
"('3.0',)",1158.09552958
"('4.0',)",1148.66700494
"('5.0',)",1147.53327851
"('6.0',)",1215.2344899
"('7.0',)",1333.55794139
"('8.0',)",1387.7656471
"('9.0',)",1430.41873951
"('10.0',)",1431.50668343
"('11.0',)",1462.86709479
"('12.0',)",1428.23386388
"('13.0',)",1483.87336866
"('14.0',)",1498.48840134
"('15.0',)",1520.6743674
"('16.0',)",1576.35918055
"('17.0',)",1599.11276056
"('18.0',)",1653.29239975
"('19.0',)",1681.2816811
"('20.0',)",1643.87647422
"('21.0',)",1543.17987314
"('22.0',)",1482.94475399
"('23.0',)",1419.15855762
