Time,Demand
"('0.0',)",1253.54224882
"('1.0',)",1210.17509632
"('2.0',)",1170.7953861
"('3.0',)",1133.20685023
"('4.0',)",1129.06250722
"('5.0',)",1147.53327851
"('6.0',)",1215.2344899
"('7.0',)",1312.24577673
"('8.0',)",1401.63621156
"('9.0',)",1426.92834491
"('10.0',)",1454.08923999
"('11.0',)",1450.06795717
"('12.0',)",1469.26657226
"('13.0',)",1461.81883178
"('14.0',)",1489.51831704
"('15.0',)",1498.76757362
"('16.0',)",1571.28943407
"('17.0',)",1640.14546894
"('18.0',)",1663.21252871
"('19.0',)",1658.60984873
"('20.0',)",1633.54573662
"('21.0',)",1592.7813734
"('22.0',)",1488.26600188
"('23.0',)",1366.94764061
