Time,Demand
"('0.0',)",1235.34984693
"('1.0',)",1240.61209034
"('2.0',)",1180.36508618
"('3.0',)",1124.67436065
"('4.0',)",1118.20967432
"('5.0',)",1188.56598689
"('6.0',)",1246.49895089
"('7.0',)",1344.27476447
"('8.0',)",1364.33374939
"('9.0',)",1430.37661042
"('10.0',)",1479.78580079
"('11.0',)",1450.4223406
"('12.0',)",1454.81472937
"('13.0',)",1434.20158547
"('14.0',)",1508.96034476
"('15.0',)",1539.80028201
"('16.0',)",1550.45660441
"('17.0',)",1618.07824641
"('18.0',)",1682.00485667
"('19.0',)",1684.2148181
"('20.0',)",1602.84376584
"('21.0',)",1543.17987314
"('22.0',)",1461.66456316
"('23.0',)",1418.12084867
