Time,Demand
"('0.0',)",1249.47587442
"('1.0',)",1210.56988039
"('2.0',)",1180.36508618
"('3.0',)",1146.90479234
"('4.0',)",1135.26402962
"('5.0',)",1173.03639443
"('6.0',)",1233.56851945
"('7.0',)",1310.71397152
"('8.0',)",1372.15209433
"('9.0',)",1421.60290944
"('10.0',)",1448.20842211
"('11.0',)",1471.6729607
"('12.0',)",1452.22518212
"('13.0',)",1434.20158547
"('14.0',)",1474.0561363
"('15.0',)",1550.31007924
"('16.0',)",1595.69662216
"('17.0',)",1599.11276056
"('18.0',)",1650.62722699
"('19.0',)",1673.87815464
"('20.0',)",1643.87647422
"('21.0',)",1543.17987314
"('22.0',)",1488.37625074
"('23.0',)",1387.09636785
