Time,Demand
"('0.0',)",1235.34984693
"('1.0',)",1223.26063931
"('2.0',)",1158.18374299
"('3.0',)",1117.54419553
"('4.0',)",1156.608023
"('5.0',)",1172.43617484
"('6.0',)",1247.82767103
"('7.0',)",1318.58689774
"('8.0',)",1360.60350317
"('9.0',)",1432.87309573
"('10.0',)",1468.8091456
"('11.0',)",1434.37049853
"('12.0',)",1428.23386388
"('13.0',)",1475.23429386
"('14.0',)",1457.45569295
"('15.0',)",1498.76757362
"('16.0',)",1570.65628886
"('17.0',)",1649.66798552
"('18.0',)",1655.57541166
"('19.0',)",1663.05434834
"('20.0',)",1643.87647422
"('21.0',)",1543.17987314
"('22.0',)",1473.10658826
"('23.0',)",1370.67788682
