Time,Demand
"('0.0',)",1251.31342781
"('1.0',)",1190.59925449
"('2.0',)",1161.77440184
"('3.0',)",1133.25987602
"('4.0',)",1154.2600514
"('5.0',)",1147.53327851
"('6.0',)",1236.27956922
"('7.0',)",1344.727177
"('8.0',)",1360.60350317
"('9.0',)",1423.95163367
"('10.0',)",1479.97862894
"('11.0',)",1458.90112834
"('12.0',)",1453.07286255
"('13.0',)",1463.77997134
"('14.0',)",1490.26279281
"('15.0',)",1524.77038755
"('16.0',)",1569.9500454
"('17.0',)",1618.22554783
"('18.0',)",1630.21088585
"('19.0',)",1673.87815464
"('20.0',)",1643.87647422
"('21.0',)",1543.17987314
"('22.0',)",1488.758228
"('23.0',)",1388.3760946
