Time,Demand
"('0.0',)",1258.77253572
"('1.0',)",1212.12833368
"('2.0',)",1159.89813257
"('3.0',)",1156.64959829
"('4.0',)",1111.36454278
"('5.0',)",1177.22036968
"('6.0',)",1256.26719828
"('7.0',)",1318.4748122
"('8.0',)",1369.6655182
"('9.0',)",1432.40030607
"('10.0',)",1454.9638998
"('11.0',)",1430.64025231
"('12.0',)",1469.26657226
"('13.0',)",1454.70299051
"('14.0',)",1461.18593917
"('15.0',)",1520.22793856
"('16.0',)",1591.48931279
"('17.0',)",1632.36652508
"('18.0',)",1655.35853583
"('19.0',)",1632.84544626
"('20.0',)",1643.87647422
"('21.0',)",1595.3680913
"('22.0',)",1490.06224198
"('23.0',)",1407.98034899
