Time,Demand
"('0.0',)",1277.28501079
"('1.0',)",1194.32950071
"('2.0',)",1162.55303213
"('3.0',)",1129.74539538
"('4.0',)",1111.36454278
"('5.0',)",1164.23819925
"('6.0',)",1215.2344899
"('7.0',)",1322.33122384
"('8.0',)",1412.26660769
"('9.0',)",1410.41324439
"('10.0',)",1441.07069559
"('11.0',)",1478.96413343
"('12.0',)",1439.54526821
"('13.0',)",1455.13458781
"('14.0',)",1498.48840134
"('15.0',)",1514.29416281
"('16.0',)",1550.45660441
"('17.0',)",1622.06290786
"('18.0',)",1656.92445835
"('19.0',)",1659.72917402
"('20.0',)",1606.57401206
"('21.0',)",1567.76628754
"('22.0',)",1465.39480937
"('23.0',)",1366.94764061
