Time,Demand
"('0.0',)",1259.80813074
"('1.0',)",1242.78152268
"('2.0',)",1161.1974161
"('3.0',)",1105.87208395
"('4.0',)",1159.75569686
"('5.0',)",1188.56598689
"('6.0',)",1242.71543792
"('7.0',)",1309.36427931
"('8.0',)",1401.63621156
"('9.0',)",1406.68299817
"('10.0',)",1468.8091456
"('11.0',)",1479.25425238
"('12.0',)",1450.68065465
"('13.0',)",1475.23429386
"('14.0',)",1482.88180166
"('15.0',)",1502.49781984
"('16.0',)",1576.84472784
"('17.0',)",1640.14546894
"('18.0',)",1648.0224251
"('19.0',)",1658.86442574
"('20.0',)",1650.43736044
"('21.0',)",1570.41880818
"('22.0',)",1479.57845637
"('23.0',)",1387.33676362
