Time,Demand
"('0.0',)",1255.98037317
"('1.0',)",1210.6512659
"('2.0',)",1139.3323778
"('3.0',)",1109.60233017
"('4.0',)",1131.67295106
"('5.0',)",1147.53327851
"('6.0',)",1241.33145284
"('7.0',)",1312.92458351
"('8.0',)",1391.72757089
"('9.0',)",1437.57132179
"('10.0',)",1448.35251064
"('11.0',)",1477.03965054
"('12.0',)",1459.05556875
"('13.0',)",1475.23429386
"('14.0',)",1475.21724013
"('15.0',)",1550.91098191
"('16.0',)",1574.60170294
"('17.0',)",1621.37990936
"('18.0',)",1633.94113206
"('19.0',)",1632.84544626
"('20.0',)",1633.38638255
"('21.0',)",1584.21258153
"('22.0',)",1461.66456316
"('23.0',)",1394.4621734
