Time,Demand
"('0.0',)",1239.34326136
"('1.0',)",1214.61638967
"('2.0',)",1162.95125879
"('3.0',)",1126.11177343
"('4.0',)",1111.36454278
"('5.0',)",1188.56598689
"('6.0',)",1247.8367602
"('7.0',)",1292.525233
"('8.0',)",1381.09228954
"('9.0',)",1439.07706401
"('10.0',)",1427.77643721
"('11.0',)",1430.64025231
"('12.0',)",1469.26657226
"('13.0',)",1475.23429386
"('14.0',)",1483.19222621
"('15.0',)",1498.76757362
"('16.0',)",1570.69560293
"('17.0',)",1650.91051333
"('18.0',)",1650.2571387
"('19.0',)",1678.55863534
"('20.0',)",1629.00139141
"('21.0',)",1543.17987314
"('22.0',)",1483.51503216
"('23.0',)",1392.83034843
