Time,Demand
"('0.0',)",1247.67952765
"('1.0',)",1231.63196288
"('2.0',)",1166.44202188
"('3.0',)",1129.13842011
"('4.0',)",1129.12499445
"('5.0',)",1188.56598689
"('6.0',)",1223.84678221
"('7.0',)",1333.55794139
"('8.0',)",1384.43392802
"('9.0',)",1453.460654
"('10.0',)",1468.8091456
"('11.0',)",1430.64025231
"('12.0',)",1469.26657226
"('13.0',)",1475.23429386
"('14.0',)",1475.08282561
"('15.0',)",1498.76757362
"('16.0',)",1583.59768583
"('17.0',)",1631.54859379
"('18.0',)",1671.24359423
"('19.0',)",1632.84544626
"('20.0',)",1621.3789648
"('21.0',)",1560.87613478
"('22.0',)",1502.69727154
"('23.0',)",1407.98034899
