Time,Demand
"('0.0',)",1257.68111844
"('1.0',)",1218.23299027
"('2.0',)",1139.3323778
"('3.0',)",1125.12816175
"('4.0',)",1107.63429656
"('5.0',)",1168.78407769
"('6.0',)",1241.88215102
"('7.0',)",1321.9167528
"('8.0',)",1385.50804919
"('9.0',)",1457.94233888
"('10.0',)",1459.58452868
"('11.0',)",1451.12744145
"('12.0',)",1457.58841773
"('13.0',)",1466.82978288
"('14.0',)",1481.19838953
"('15.0',)",1498.76757362
"('16.0',)",1596.27976509
"('17.0',)",1619.43034215
"('18.0',)",1630.21088585
"('19.0',)",1643.53123218
"('20.0',)",1606.57401206
"('21.0',)",1595.32803337
"('22.0',)",1480.83066292
"('23.0',)",1393.40763392
