Time,Demand
"('0.0',)",1257.77819766
"('1.0',)",1190.59925449
"('2.0',)",1191.55579855
"('3.0',)",1146.90479234
"('4.0',)",1107.63429656
"('5.0',)",1172.05420348
"('6.0',)",1267.44862069
"('7.0',)",1318.58896312
"('8.0',)",1379.52228374
"('9.0',)",1433.22229746
"('10.0',)",1454.22532572
"('11.0',)",1434.37049853
"('12.0',)",1454.45424579
"('13.0',)",1454.85779448
"('14.0',)",1457.45569295
"('15.0',)",1548.88784671
"('16.0',)",1576.21836283
"('17.0',)",1619.80112468
"('18.0',)",1630.21088585
"('19.0',)",1660.15284474
"('20.0',)",1643.87647422
"('21.0',)",1546.91011936
"('22.0',)",1475.20047729
"('23.0',)",1407.98034899
