Time,Demand
"('0.0',)",1279.1747749
"('1.0',)",1216.18192576
"('2.0',)",1159.28529108
"('3.0',)",1126.68012569
"('4.0',)",1148.66700494
"('5.0',)",1167.68808702
"('6.0',)",1215.2344899
"('7.0',)",1316.85857361
"('8.0',)",1412.80445593
"('9.0',)",1406.68299817
"('10.0',)",1427.77643721
"('11.0',)",1447.61656562
"('12.0',)",1480.45490421
"('13.0',)",1454.89712221
"('14.0',)",1479.26241958
"('15.0',)",1528.86945379
"('16.0',)",1577.80637846
"('17.0',)",1640.14546894
"('18.0',)",1648.33268816
"('19.0',)",1632.84544626
"('20.0',)",1631.92172619
"('21.0',)",1565.03854874
"('22.0',)",1472.0297315
"('23.0',)",1418.61290743
