Time,Demand
"('0.0',)",1258.7600881
"('1.0',)",1212.85592631
"('2.0',)",1165.4219056
"('3.0',)",1105.87208395
"('4.0',)",1125.11838855
"('5.0',)",1147.53327851
"('6.0',)",1241.60010236
"('7.0',)",1344.71296539
"('8.0',)",1360.60350317
"('9.0',)",1406.68299817
"('10.0',)",1453.11619712
"('11.0',)",1471.6729607
"('12.0',)",1428.23386388
"('13.0',)",1460.94623106
"('14.0',)",1509.67913496
"('15.0',)",1498.76757362
"('16.0',)",1550.45660441
"('17.0',)",1616.44207423
"('18.0',)",1660.41853723
"('19.0',)",1653.75741829
"('20.0',)",1628.88907224
"('21.0',)",1543.17987314
"('22.0',)",1480.63354929
"('23.0',)",1414.40465298
