Time,Demand
"('0.0',)",1252.82736076
"('1.0',)",1212.09584615
"('2.0',)",1167.64413465
"('3.0',)",1130.30770854
"('4.0',)",1111.36454278
"('5.0',)",1195.82914577
"('6.0',)",1236.02827375
"('7.0',)",1309.88804233
"('8.0',)",1379.67596238
"('9.0',)",1424.4230739
"('10.0',)",1427.77643721
"('11.0',)",1482.27126029
"('12.0',)",1453.58189056
"('13.0',)",1445.71643468
"('14.0',)",1473.77635413
"('15.0',)",1539.80028201
"('16.0',)",1569.94111954
"('17.0',)",1620.77861071
"('18.0',)",1671.24359423
"('19.0',)",1651.48859273
"('20.0',)",1629.76172961
"('21.0',)",1551.14849687
"('22.0',)",1461.66456316
"('23.0',)",1407.98034899
