Time,Demand
"('0.0',)",1282.86906184
"('1.0',)",1219.82127916
"('2.0',)",1139.3323778
"('3.0',)",1156.97903983
"('4.0',)",1148.66700494
"('5.0',)",1147.53327851
"('6.0',)",1215.2344899
"('7.0',)",1319.55573512
"('8.0',)",1364.33374939
"('9.0',)",1454.69688576
"('10.0',)",1427.77643721
"('11.0',)",1451.81802926
"('12.0',)",1451.42504303
"('13.0',)",1475.23429386
"('14.0',)",1475.01922211
"('15.0',)",1502.49781984
"('16.0',)",1578.20055227
"('17.0',)",1599.11276056
"('18.0',)",1655.20252371
"('19.0',)",1632.84544626
"('20.0',)",1654.76528723
"('21.0',)",1543.17987314
"('22.0',)",1461.66456316
"('23.0',)",1399.24622394
