Time,Demand
"('0.0',)",1256.49288807
"('1.0',)",1214.22388512
"('2.0',)",1164.83874828
"('3.0',)",1139.22510862
"('4.0',)",1148.66700494
"('5.0',)",1188.56598689
"('6.0',)",1240.53190164
"('7.0',)",1324.94939473
"('8.0',)",1383.74123044
"('9.0',)",1406.68299817
"('10.0',)",1460.9666869
"('11.0',)",1457.54765742
"('12.0',)",1428.23386388
"('13.0',)",1434.20158547
"('14.0',)",1509.67731377
"('15.0',)",1539.80028201
"('16.0',)",1563.47348359
"('17.0',)",1625.84568486
"('18.0',)",1671.24359423
"('19.0',)",1632.84544626
"('20.0',)",1622.97927133
"('21.0',)",1588.29178595
"('22.0',)",1471.11836857
"('23.0',)",1366.94764061
