Time,Demand
"('0.0',)",1231.61960071
"('1.0',)",1208.25068079
"('2.0',)",1161.47560217
"('3.0',)",1123.52109803
"('4.0',)",1156.79753742
"('5.0',)",1199.60986689
"('6.0',)",1241.73067249
"('7.0',)",1292.525233
"('8.0',)",1411.58064657
"('9.0',)",1454.52369811
"('10.0',)",1468.8091456
"('11.0',)",1430.64025231
"('12.0',)",1428.23386388
"('13.0',)",1475.23429386
"('14.0',)",1474.74485905
"('15.0',)",1498.76757362
"('16.0',)",1570.8421346
"('17.0',)",1618.42714813
"('18.0',)",1641.9896283
"('19.0',)",1632.84544626
"('20.0',)",1648.33160225
"('21.0',)",1574.60371743
"('22.0',)",1482.04999433
"('23.0',)",1385.82973305
