Time,Demand
"('0.0',)",1231.61960071
"('1.0',)",1206.59962145
"('2.0',)",1158.00881666
"('3.0',)",1138.60253721
"('4.0',)",1107.63429656
"('5.0',)",1165.65344095
"('6.0',)",1247.52767892
"('7.0',)",1344.62723443
"('8.0',)",1379.84318851
"('9.0',)",1406.68299817
"('10.0',)",1446.45492532
"('11.0',)",1455.85705269
"('12.0',)",1446.44468386
"('13.0',)",1434.20158547
"('14.0',)",1471.79668688
"('15.0',)",1550.74372569
"('16.0',)",1602.6799903
"('17.0',)",1625.91237434
"('18.0',)",1633.94113206
"('19.0',)",1636.57569247
"('20.0',)",1602.84376584
"('21.0',)",1572.48742614
"('22.0',)",1513.3212357
"('23.0',)",1366.94764061
