0,10674.44855
1,10121.45908
2,9796.454567
3,9522.535297
4,9352.149512
5,9435.663829
6,9666.889279
7,9963.843577
8,10148.84887
9,10240.16535
10,10188.38477
11,9903.056653
12,9714.9889
13,9627.784812
14,9794.377518
15,10055.78692
16,10459.25263
17,10928.88743
18,11411.65231
19,11910.41371
20,12371.73938
21,12255.71371
22,11798.96639
23,11118.96305
24,10404.7475
25,9876.551591
26,9538.966849
27,9307.670508
28,9176.714736
29,9169.765268
30,9277.104441
31,9482.42828
32,9573.957651
33,9605.298324
34,9600.862414
35,9559.416572
36,9530.02095
37,9567.285564
38,9736.977363
39,9983.249424
40,10420.33767
41,11038.46862
42,11717.47258
43,12237.60599
44,12853.59635
45,12698.77638
46,11982.49772
47,11104.50348
48,10275.18151
49,9660.893491
50,9426.877997
51,9213.914656
52,9224.692646
53,9455.521151
54,10074.84617
55,11149.14695
56,11724.66911
57,11828.57425
58,11813.12056
59,11781.9465
60,11790.18927
61,11871.86557
62,12184.60257
63,12469.72609
64,12876.06206
65,13391.30035
66,13777.26692
67,13993.695
68,14234.26072
69,13839.69305
70,13013.10499
71,11865.99568
72,10887.10996
73,10340.94215
74,9906.103477
75,9654.070762
76,9530.314673
77,9745.977687
78,10313.09823
79,11338.88129
80,11880.37774
81,12041.26324
82,11999.86849
83,12139.71163
84,12332.74583
85,12493.82917
86,12962.23751
87,13507.19684
88,14228.16023
89,14792.10322
90,15217.30336
91,15268.40151
92,15416.93999
93,14861.01976
94,13928.90192
95,12638.85934
96,11602.36854
97,10949.2262
98,10521.64969
99,10158.05236
100,10035.88862
101,10212.01199
102,10780.25176
103,11726.20966
104,12318.03328
105,12487.22785
106,12578.96901
107,12710.29681
108,12958.51221
109,13194.12559
110,13729.57592
111,14406.15572
112,14978.45987
113,15597.51582
114,15944.13709
115,15834.7903
116,15826.10583
117,15194.33506
118,14094.72144
119,12829.73835
120,11828.51255
121,10981.22867
122,10595.85562
123,10258.3253
124,10124.14633
125,10226.74284
126,10669.28133
127,11520.798
128,12035.24026
129,12145.6442
130,12193.14056
131,12389.59674
132,12543.82338
133,12668.88781
134,13315.13881
135,13960.63343
136,14696.85711
137,15266.21324
138,15550.62099
139,15509.83225
140,15458.53119
141,14795.88482
142,13813.36532
143,12665.30713
144,11658.46768
145,10918.57838
146,10400.46524
147,10055.73299
148,9923.779503
149,10060.0302
150,10626.15474
151,11717.79866
152,12259.18646
153,12293.58821
154,12248.4565
155,12166.34029
156,12210.5646
157,12288.78344
158,12620.52233
159,13081.41186
160,13456.06864
161,13899.66751
162,14054.41374
163,13996.65201
164,14243.78727
165,13842.91668
166,13140.16599
167,12278.41731
168,11425.42079
