Time,Demand
"('0.0',)",1700.49360903
"('1.0',)",1573.21996211
"('2.0',)",1503.40317589
"('3.0',)",1435.60837464
"('4.0',)",1367.07552245
"('5.0',)",1377.45188722
"('6.0',)",1352.74283729
"('7.0',)",1348.39738248
"('8.0',)",1367.12812392
"('9.0',)",1442.15336902
"('10.0',)",1535.75627684
"('11.0',)",1687.93251272
"('12.0',)",1797.80610749
"('13.0',)",1854.232336
"('14.0',)",1948.07380047
"('15.0',)",2074.72459821
"('16.0',)",2148.36973816
"('17.0',)",2202.62619531
"('18.0',)",2189.84676238
"('19.0',)",2198.60743956
"('20.0',)",2190.54270159
"('21.0',)",2146.89474264
"('22.0',)",2025.46552543
"('23.0',)",1869.0974533
