Time,Demand
"('0.0',)",1710.61498292
"('1.0',)",1557.18259155
"('2.0',)",1473.4140317
"('3.0',)",1439.74916084
"('4.0',)",1396.56632668
"('5.0',)",1379.31425002
"('6.0',)",1320.40756677
"('7.0',)",1349.46313636
"('8.0',)",1401.48058245
"('9.0',)",1442.15336902
"('10.0',)",1550.69766949
"('11.0',)",1687.81416032
"('12.0',)",1799.28702666
"('13.0',)",1854.232336
"('14.0',)",1948.07380047
"('15.0',)",2029.28259751
"('16.0',)",2148.35839246
"('17.0',)",2203.59563021
"('18.0',)",2223.86756599
"('19.0',)",2198.60743956
"('20.0',)",2169.59729728
"('21.0',)",2146.94571201
"('22.0',)",2033.47694872
"('23.0',)",1895.68294957
