Time,Demand
"('0.0',)",1679.79443699
"('1.0',)",1601.03874331
"('2.0',)",1517.3687272
"('3.0',)",1458.17336889
"('4.0',)",1367.07552245
"('5.0',)",1335.73297052
"('6.0',)",1370.61026394
"('7.0',)",1379.10071143
"('8.0',)",1417.36202587
"('9.0',)",1435.8741268
"('10.0',)",1529.47703463
"('11.0',)",1643.97782718
"('12.0',)",1799.28731984
"('13.0',)",1904.46625529
"('14.0',)",1948.07380047
"('15.0',)",2029.28259751
"('16.0',)",2128.90633194
"('17.0',)",2203.59563021
"('18.0',)",2240.06386656
"('19.0',)",2198.60743956
"('20.0',)",2169.59729728
"('21.0',)",2146.94406231
"('22.0',)",2033.47694872
"('23.0',)",1895.49942564
