Time,Demand
"('0.0',)",1712.42705439
"('1.0',)",1550.90334933
"('2.0',)",1497.1720168
"('3.0',)",1460.06431821
"('4.0',)",1367.07552245
"('5.0',)",1335.73297052
"('6.0',)",1370.56908816
"('7.0',)",1379.10071143
"('8.0',)",1373.40736614
"('9.0',)",1435.8741268
"('10.0',)",1529.47703463
"('11.0',)",1687.93156278
"('12.0',)",1799.28731984
"('13.0',)",1885.81097246
"('14.0',)",1948.07380047
"('15.0',)",2029.28259751
"('16.0',)",2148.36975392
"('17.0',)",2203.59563021
"('18.0',)",2189.84676238
"('19.0',)",2198.60743956
"('20.0',)",2169.59729728
"('21.0',)",2146.93713187
"('22.0',)",2033.47694872
"('23.0',)",1892.07420869
