Time,Demand
"('0.0',)",1710.34545306
"('1.0',)",1550.90334933
"('2.0',)",1488.99362751
"('3.0',)",1460.11649335
"('4.0',)",1416.79284208
"('5.0',)",1335.73297052
"('6.0',)",1320.40756677
"('7.0',)",1352.64848875
"('8.0',)",1417.32350312
"('9.0',)",1464.24284264
"('10.0',)",1529.47703463
"('11.0',)",1643.97782718
"('12.0',)",1795.30146401
"('13.0',)",1901.63614968
"('14.0',)",1954.35304268
"('15.0',)",2029.28259751
"('16.0',)",2104.41507736
"('17.0',)",2159.64093471
"('18.0',)",2227.69824066
"('19.0',)",2246.21100335
"('20.0',)",2219.76616945
"('21.0',)",2096.7117743
"('22.0',)",1983.24301101
"('23.0',)",1845.47720853
