Time,Demand
"('0.0',)",1707.29674249
"('1.0',)",1573.0437302
"('2.0',)",1486.88815676
"('3.0',)",1458.85507665
"('4.0',)",1367.07552245
"('5.0',)",1342.01221274
"('6.0',)",1352.93540581
"('7.0',)",1361.72403456
"('8.0',)",1367.12812392
"('9.0',)",1435.8741268
"('10.0',)",1559.08071812
"('11.0',)",1666.91839992
"('12.0',)",1798.72214528
"('13.0',)",1860.51157822
"('14.0',)",1948.07380047
"('15.0',)",2049.28019071
"('16.0',)",2148.36951083
"('17.0',)",2203.54508085
"('18.0',)",2189.84676238
"('19.0',)",2198.60743956
"('20.0',)",2190.46021331
"('21.0',)",2146.94571201
"('22.0',)",2033.47487221
"('23.0',)",1845.47720853
