Time,Demand
"('0.0',)",1724.45469204
"('1.0',)",1582.63941611
"('2.0',)",1467.13478949
"('3.0',)",1409.88286719
"('4.0',)",1404.20484106
"('5.0',)",1385.80198175
"('6.0',)",1370.06848099
"('7.0',)",1360.84875603
"('8.0',)",1367.12812392
"('9.0',)",1435.8741268
"('10.0',)",1578.11902783
"('11.0',)",1687.93252265
"('12.0',)",1776.39101424
"('13.0',)",1854.232336
"('14.0',)",1948.07380047
"('15.0',)",2055.36368834
"('16.0',)",2148.36977285
"('17.0',)",2203.59563017
"('18.0',)",2189.84676238
"('19.0',)",2198.60743956
"('20.0',)",2219.54176493
"('21.0',)",2146.94571201
"('22.0',)",2033.47694862
"('23.0',)",1845.47720853
