Time,Demand
"('0.0',)",1686.07367921
"('1.0',)",1557.18259155
"('2.0',)",1496.55792644
"('3.0',)",1460.1168049
"('4.0',)",1406.74460338
"('5.0',)",1335.73297052
"('6.0',)",1320.40756677
"('7.0',)",1379.10071141
"('8.0',)",1417.36206163
"('9.0',)",1485.61479234
"('10.0',)",1529.47703463
"('11.0',)",1637.69858497
"('12.0',)",1798.81737454
"('13.0',)",1904.46627371
"('14.0',)",1998.30773163
"('15.0',)",2029.28259751
"('16.0',)",2098.13583514
"('17.0',)",2193.87868565
"('18.0',)",2240.08070009
"('19.0',)",2248.84137727
"('20.0',)",2169.59729728
"('21.0',)",2096.7117743
"('22.0',)",1983.24301101
"('23.0',)",1895.71114624
