Time,Demand
"('0.0',)",1686.07367921
"('1.0',)",1573.09672085
"('2.0',)",1516.30504866
"('3.0',)",1458.33988005
"('4.0',)",1373.35476467
"('5.0',)",1335.73297052
"('6.0',)",1320.40756677
"('7.0',)",1374.79334366
"('8.0',)",1415.45952806
"('9.0',)",1455.08392816
"('10.0',)",1529.47703463
"('11.0',)",1674.05294784
"('12.0',)",1793.20267821
"('13.0',)",1854.232336
"('14.0',)",1948.07380047
"('15.0',)",2079.42393066
"('16.0',)",2148.36771705
"('17.0',)",2153.3616925
"('18.0',)",2189.84676238
"('19.0',)",2218.7318413
"('20.0',)",2219.83118449
"('21.0',)",2119.37017015
"('22.0',)",1983.24301101
"('23.0',)",1845.47720853
