Time,Demand
"('0.0',)",1713.12229131
"('1.0',)",1579.53912641
"('2.0',)",1467.13478949
"('3.0',)",1429.71740406
"('4.0',)",1409.37835353
"('5.0',)",1342.01221274
"('6.0',)",1326.68680899
"('7.0',)",1357.74208272
"('8.0',)",1391.66443172
"('9.0',)",1486.10711986
"('10.0',)",1535.75627684
"('11.0',)",1637.69858497
"('12.0',)",1749.05338213
"('13.0',)",1904.46624135
"('14.0',)",1998.30773818
"('15.0',)",2035.56183972
"('16.0',)",2098.13583514
"('17.0',)",2159.64093471
"('18.0',)",2240.07904975
"('19.0',)",2247.93524628
"('20.0',)",2193.71479133
"('21.0',)",2096.7117743
"('22.0',)",1983.24301101
"('23.0',)",1867.89341267
