Time,Demand
"('0.0',)",1701.28362345
"('1.0',)",1572.19130829
"('2.0',)",1506.92202618
"('3.0',)",1443.68365772
"('4.0',)",1373.35476467
"('5.0',)",1335.73297052
"('6.0',)",1320.40756677
"('7.0',)",1378.75911628
"('8.0',)",1417.36192424
"('9.0',)",1442.15336902
"('10.0',)",1529.47703463
"('11.0',)",1637.69858497
"('12.0',)",1799.27271225
"('13.0',)",1904.46597708
"('14.0',)",1972.6256085
"('15.0',)",2029.28259751
"('16.0',)",2098.13583514
"('17.0',)",2203.59562886
"('18.0',)",2240.08070009
"('19.0',)",2204.88668177
"('20.0',)",2169.59729728
"('21.0',)",2096.7117743
"('22.0',)",2033.47636012
"('23.0',)",1895.70592905
