Time,Demand
"('0.0',)",1686.07367921
"('1.0',)",1583.53998416
"('2.0',)",1496.69232559
"('3.0',)",1438.81488504
"('4.0',)",1367.07552245
"('5.0',)",1385.95825624
"('6.0',)",1320.40756677
"('7.0',)",1328.86677372
"('8.0',)",1415.744084
"('9.0',)",1486.02227699
"('10.0',)",1529.47703463
"('11.0',)",1637.69858497
"('12.0',)",1749.05338213
"('13.0',)",1904.46627294
"('14.0',)",1954.35304268
"('15.0',)",2029.28259751
"('16.0',)",2104.41507736
"('17.0',)",2185.95737346
"('18.0',)",2240.06138996
"('19.0',)",2218.9892518
"('20.0',)",2169.59729728
"('21.0',)",2143.2297254
"('22.0',)",1989.52225322
"('23.0',)",1845.47720853
