Time,Demand
"('0.0',)",1710.92029865
"('1.0',)",1601.08311936
"('2.0',)",1473.4140317
"('3.0',)",1409.88286719
"('4.0',)",1414.46942123
"('5.0',)",1385.96690605
"('6.0',)",1370.59068762
"('7.0',)",1328.86677372
"('8.0',)",1367.12812392
"('9.0',)",1435.8741268
"('10.0',)",1579.71097234
"('11.0',)",1687.93252268
"('12.0',)",1749.05338213
"('13.0',)",1854.232336
"('14.0',)",1948.07380047
"('15.0',)",2079.51390653
"('16.0',)",2148.36977285
"('17.0',)",2188.42454278
"('18.0',)",2189.84676238
"('19.0',)",2198.60743956
"('20.0',)",2219.83123489
"('21.0',)",2146.94571201
"('22.0',)",1989.52225322
"('23.0',)",1845.47720853
