Time,Demand
"('0.0',)",1710.70038646
"('1.0',)",1582.39212423
"('2.0',)",1467.13478949
"('3.0',)",1430.91600776
"('4.0',)",1417.30939447
"('5.0',)",1335.73297052
"('6.0',)",1326.68680899
"('7.0',)",1355.72755403
"('8.0',)",1387.7731257
"('9.0',)",1485.25064315
"('10.0',)",1529.47703463
"('11.0',)",1671.3488052
"('12.0',)",1799.03570174
"('13.0',)",1860.51157822
"('14.0',)",1948.07380047
"('15.0',)",2035.56183972
"('16.0',)",2148.36977285
"('17.0',)",2199.00132458
"('18.0',)",2189.84676238
"('19.0',)",2198.60743956
"('20.0',)",2219.83123499
"('21.0',)",2146.94571201
"('22.0',)",1989.52225322
"('23.0',)",1845.47720853
