Time,Demand
"('0.0',)",1704.25796656
"('1.0',)",1550.90334933
"('2.0',)",1508.88782856
"('3.0',)",1459.76195639
"('4.0',)",1415.86517614
"('5.0',)",1335.73297052
"('6.0',)",1320.40756677
"('7.0',)",1361.92010711
"('8.0',)",1417.36206163
"('9.0',)",1486.06082598
"('10.0',)",1529.47703463
"('11.0',)",1637.69858497
"('12.0',)",1799.26379776
"('13.0',)",1904.46627327
"('14.0',)",1967.7419228
"('15.0',)",2029.28259751
"('16.0',)",2098.13583514
"('17.0',)",2203.59560222
"('18.0',)",2239.11798627
"('19.0',)",2198.60743956
"('20.0',)",2169.59729728
"('21.0',)",2096.7117743
"('22.0',)",2032.72492744
"('23.0',)",1845.47720853
