Time,Demand
"('0.0',)",1709.17689274
"('1.0',)",1595.7539068
"('2.0',)",1473.4140317
"('3.0',)",1416.16210941
"('4.0',)",1373.35476467
"('5.0',)",1342.01221274
"('6.0',)",1370.58380065
"('7.0',)",1328.86677372
"('8.0',)",1367.12812392
"('9.0',)",1486.10806425
"('10.0',)",1579.71097234
"('11.0',)",1637.69858497
"('12.0',)",1749.05338213
"('13.0',)",1854.232336
"('14.0',)",1998.28206213
"('15.0',)",2079.51653522
"('16.0',)",2142.66486866
"('17.0',)",2153.3616925
"('18.0',)",2189.84676238
"('19.0',)",2248.84137691
"('20.0',)",2219.83123499
"('21.0',)",2125.50291746
"('22.0',)",1983.24301101
"('23.0',)",1845.47720853
