Time,Demand
"('0.0',)",1700.73725041
"('1.0',)",1557.18259155
"('2.0',)",1473.4140317
"('3.0',)",1416.16210941
"('4.0',)",1417.30945901
"('5.0',)",1369.3006381
"('6.0',)",1320.40756677
"('7.0',)",1328.86677372
"('8.0',)",1417.3620607
"('9.0',)",1486.10806451
"('10.0',)",1551.67355383
"('11.0',)",1637.69858497
"('12.0',)",1749.05338213
"('13.0',)",1904.46627371
"('14.0',)",1998.30773818
"('15.0',)",2029.28259751
"('16.0',)",2098.13583514
"('17.0',)",2153.3616925
"('18.0',)",2240.08065594
"('19.0',)",2248.84137727
"('20.0',)",2192.09049443
"('21.0',)",2096.7117743
"('22.0',)",1989.52225322
"('23.0',)",1895.71114342
